num_passengers,trip_type,flight_hour,flight_day,booking_origin,wants_extra_baggage,wants_preferred_seat,flight_duration,booking_complete
3,RoundTrip,9,Tue,New Zealand,1,1,8.83,0
1,RoundTrip,9,Mon,New Zealand,1,0,8.83,0
2,RoundTrip,14,Fri,United States,1,0,8.83,0
1,RoundTrip,12,Wed,Malaysia,1,0,8.83,0
1,RoundTrip,10,Sun,New Zealand,1,0,8.83,0
1,RoundTrip,3,Wed,New Zealand,0,0,8.83,0
1,RoundTrip,18,Thu,New Zealand,0,0,8.83,0
2,RoundTrip,5,Wed,New Zealand,0,0,8.83,0
1,RoundTrip,18,Fri,Malaysia,0,0,8.83,0
2,RoundTrip,5,Sat,Malaysia,1,0,8.83,1
1,RoundTrip,0,Thu,New Zealand,0,1,8.83,0
1,RoundTrip,5,Mon,New Zealand,1,1,8.83,1
1,RoundTrip,2,Thu,New Zealand,0,0,8.83,0
1,RoundTrip,14,Sat,Malaysia,1,0,8.83,0
1,RoundTrip,12,Wed,Malaysia,1,0,8.83,0
1,RoundTrip,11,Wed,Malaysia,1,0,8.83,1
1,RoundTrip,21,Mon,Australia,0,1,8.83,0
1,RoundTrip,13,Sun,Malaysia,1,0,8.83,1
2,RoundTrip,5,Sun,Malaysia,1,0,8.83,1
1,RoundTrip,9,Wed,Malaysia,1,0,8.83,1
1,RoundTrip,9,Sun,New Zealand,0,0,8.83,0
1,RoundTrip,16,Thu,Malaysia,1,1,8.83,0
1,RoundTrip,7,Mon,New Zealand,1,0,8.83,0
1,RoundTrip,20,Sat,New Zealand,1,0,8.83,0
1,RoundTrip,0,Fri,Malaysia,1,1,8.83,0
1,RoundTrip,1,Thu,New Zealand,1,1,8.83,0
1,RoundTrip,8,Tue,New Zealand,0,0,8.83,0
1,RoundTrip,13,Fri,Malaysia,1,0,8.83,1
5,RoundTrip,10,Wed,Malaysia,1,0,8.83,0
3,RoundTrip,23,Fri,Malaysia,1,0,8.83,0
1,RoundTrip,20,Wed,New Zealand,1,0,8.83,0
1,RoundTrip,20,Thu,New Zealand,1,0,8.83,0
1,RoundTrip,5,Mon,Malaysia,1,0,8.83,0
1,RoundTrip,12,Wed,Malaysia,1,1,8.83,1
1,RoundTrip,14,Wed,Malaysia,1,0,8.83,0
1,RoundTrip,3,Wed,New Zealand,1,0,8.83,0
2,RoundTrip,11,Sat,Singapore,1,1,8.83,0
1,RoundTrip,10,Sun,New Zealand,0,0,8.83,0
1,RoundTrip,18,Sat,China,0,0,8.83,0
1,RoundTrip,8,Sun,New Zealand,1,0,8.83,0
1,RoundTrip,8,Tue,Malaysia,1,0,8.83,0
1,RoundTrip,10,Tue,Malaysia,1,0,8.83,0
1,RoundTrip,15,Fri,Malaysia,1,0,8.83,0
2,RoundTrip,22,Wed,Malaysia,1,0,8.83,1
1,RoundTrip,7,Tue,New Zealand,0,0,8.83,0
1,RoundTrip,6,Sun,New Zealand,0,0,8.83,1
1,RoundTrip,10,Wed,United States,1,1,8.83,0
1,RoundTrip,13,Sat,New Zealand,1,0,8.83,0
1,RoundTrip,16,Sun,Malaysia,1,0,8.83,1
1,RoundTrip,20,Mon,United Kingdom,0,0,8.83,0
1,RoundTrip,10,Sat,New Zealand,0,0,8.83,0
1,RoundTrip,12,Thu,Italy,1,1,8.83,0
1,RoundTrip,2,Sat,New Zealand,0,0,8.83,1
1,RoundTrip,17,Sat,Malaysia,0,0,8.83,0
1,RoundTrip,22,Sun,New Zealand,1,0,8.83,0
1,RoundTrip,0,Fri,New Zealand,0,0,8.83,0
1,RoundTrip,17,Fri,Malaysia,1,1,8.83,0
1,RoundTrip,8,Tue,New Zealand,1,1,8.83,0
1,RoundTrip,5,Tue,New Zealand,0,0,8.83,0
1,RoundTrip,2,Tue,Malaysia,0,0,8.83,0
1,RoundTrip,9,Thu,Brunei,1,1,8.83,0
1,RoundTrip,1,Wed,New Zealand,0,0,8.83,0
1,RoundTrip,9,Tue,New Zealand,0,0,8.83,0
1,RoundTrip,8,Tue,New Zealand,1,0,8.83,0
2,RoundTrip,12,Fri,Malaysia,1,0,8.83,1
2,RoundTrip,2,Tue,United States,1,0,8.83,0
2,RoundTrip,4,Fri,Malaysia,1,1,8.83,0
2,RoundTrip,13,Wed,Malaysia,1,1,8.83,1
2,RoundTrip,3,Wed,Malaysia,1,0,8.83,0
2,RoundTrip,5,Wed,New Zealand,1,0,8.83,0
4,RoundTrip,8,Sat,New Zealand,1,0,8.83,0
2,RoundTrip,13,Sun,Malaysia,0,0,8.83,1
2,RoundTrip,13,Wed,Malaysia,0,0,8.83,1
1,RoundTrip,3,Mon,Oman,1,0,8.83,0
2,RoundTrip,6,Sun,Malaysia,1,0,8.83,0
4,RoundTrip,16,Tue,New Zealand,1,0,8.83,0
2,RoundTrip,9,Sat,New Zealand,1,0,8.83,0
5,RoundTrip,0,Sat,New Zealand,1,0,8.83,0
2,RoundTrip,14,Thu,Malaysia,1,1,8.83,0
1,RoundTrip,4,Mon,Malaysia,1,1,8.83,0
1,RoundTrip,16,Tue,Malaysia,0,0,8.83,0
1,RoundTrip,9,Tue,Malaysia,0,0,8.83,1
2,RoundTrip,0,Sun,New Zealand,1,0,8.83,0
1,RoundTrip,11,Sun,New Zealand,0,0,8.83,0
2,RoundTrip,8,Sun,New Zealand,1,0,8.83,0
2,RoundTrip,6,Mon,New Zealand,0,0,8.83,0
4,RoundTrip,20,Sat,New Zealand,0,0,8.83,0
1,RoundTrip,14,Fri,Malaysia,1,1,8.83,1
1,RoundTrip,4,Thu,New Zealand,0,0,8.83,0
1,RoundTrip,20,Sat,New Zealand,0,0,8.83,0
1,RoundTrip,10,Thu,Malaysia,1,0,8.83,0
1,RoundTrip,4,Tue,Malaysia,1,0,8.83,1
1,RoundTrip,5,Wed,New Zealand,1,0,8.83,0
3,RoundTrip,3,Thu,Malaysia,1,0,8.83,0
2,RoundTrip,6,Fri,Singapore,1,1,8.83,0
1,RoundTrip,20,Fri,New Zealand,0,0,8.83,0
2,RoundTrip,6,Wed,New Zealand,1,0,8.83,0
1,RoundTrip,6,Thu,Malaysia,1,0,8.83,0
3,RoundTrip,9,Tue,Brunei,0,0,8.83,0
1,RoundTrip,9,Sun,Malaysia,1,0,8.83,0
2,RoundTrip,4,Fri,New Zealand,0,0,8.83,0
1,RoundTrip,11,Sun,Malaysia,1,0,8.83,1
3,RoundTrip,2,Sun,New Zealand,1,0,8.83,0
1,RoundTrip,2,Sun,France,0,0,8.83,0
2,RoundTrip,11,Thu,New Zealand,0,0,8.83,0
2,RoundTrip,14,Fri,India,1,0,8.83,0
1,RoundTrip,2,Fri,Malaysia,0,0,8.83,0
1,RoundTrip,2,Tue,Malaysia,1,0,8.83,0
1,RoundTrip,7,Mon,Malaysia,0,0,8.83,0
2,RoundTrip,7,Thu,Malaysia,1,0,8.83,1
2,RoundTrip,0,Sun,New Zealand,0,0,8.83,0
1,RoundTrip,7,Sun,Malaysia,1,0,8.83,0
1,RoundTrip,12,Mon,New Zealand,1,0,8.83,0
2,RoundTrip,23,Sat,New Zealand,1,0,8.83,0
1,RoundTrip,12,Fri,Malaysia,0,0,8.83,0
3,RoundTrip,19,Sat,Ukraine,0,0,8.83,0
1,RoundTrip,7,Sat,New Zealand,1,0,8.83,0
1,RoundTrip,14,Sun,Malaysia,1,0,8.83,0
4,RoundTrip,9,Wed,New Zealand,1,1,8.83,0
1,RoundTrip,6,Sat,Malaysia,1,1,8.83,0
1,RoundTrip,2,Sat,New Zealand,1,0,8.83,0
1,RoundTrip,5,Wed,Malaysia,0,0,8.83,1
1,RoundTrip,12,Fri,Malaysia,1,0,8.83,0
1,RoundTrip,19,Thu,New Zealand,0,0,8.83,0
2,RoundTrip,11,Sat,Malaysia,1,1,8.83,0
3,RoundTrip,8,Mon,Malaysia,1,0,8.83,0
2,RoundTrip,2,Fri,New Zealand,1,0,8.83,0
2,RoundTrip,9,Sun,New Zealand,0,0,8.83,0
1,RoundTrip,6,Thu,Malaysia,1,0,8.83,0
1,RoundTrip,12,Sun,Malaysia,1,0,8.83,0
1,RoundTrip,1,Tue,New Zealand,1,0,8.83,0
1,RoundTrip,14,Tue,Malaysia,0,0,8.83,1
1,RoundTrip,6,Sun,New Zealand,0,0,8.83,0
2,RoundTrip,9,Sun,Malaysia,1,1,8.83,0
2,RoundTrip,20,Mon,Netherlands,0,0,8.83,0
1,RoundTrip,21,Sun,New Zealand,0,1,8.83,0
1,RoundTrip,4,Fri,Malaysia,1,1,8.83,0
1,RoundTrip,9,Tue,Malaysia,0,0,8.83,0
2,RoundTrip,8,Thu,New Zealand,1,0,8.83,0
1,RoundTrip,3,Mon,Malaysia,1,1,8.83,0
3,RoundTrip,8,Fri,Denmark,1,0,8.83,0
2,RoundTrip,15,Sun,Malaysia,0,1,8.83,1
2,RoundTrip,7,Wed,New Zealand,1,0,8.83,0
1,RoundTrip,3,Sun,New Zealand,0,0,8.83,0
2,RoundTrip,23,Thu,Malaysia,1,1,8.83,0
1,RoundTrip,11,Sun,Saudi Arabia,0,0,8.83,0
3,RoundTrip,18,Tue,Malaysia,1,1,8.83,1
1,RoundTrip,7,Sun,Malaysia,0,0,8.83,0
2,RoundTrip,7,Thu,New Zealand,0,0,8.83,0
1,RoundTrip,2,Wed,Malaysia,1,0,8.83,0
2,RoundTrip,13,Thu,Malaysia,1,1,8.83,0
1,RoundTrip,11,Thu,New Zealand,1,0,8.83,0
1,RoundTrip,1,Wed,New Zealand,0,0,8.83,0
1,RoundTrip,9,Mon,Malaysia,1,0,8.83,0
1,RoundTrip,23,Fri,Malaysia,1,0,8.83,0
1,RoundTrip,10,Thu,New Zealand,0,0,8.83,0
1,RoundTrip,14,Sat,Malaysia,1,0,8.83,1
1,RoundTrip,6,Mon,Singapore,1,0,8.83,1
2,RoundTrip,0,Wed,Malaysia,0,0,8.83,0
2,RoundTrip,4,Thu,Malaysia,0,0,8.83,1
1,RoundTrip,13,Sun,Malaysia,1,1,8.83,0
1,RoundTrip,4,Fri,New Zealand,1,0,8.83,0
2,RoundTrip,13,Wed,Malaysia,1,0,8.83,1
1,RoundTrip,12,Thu,Saudi Arabia,1,1,8.83,0
2,RoundTrip,6,Tue,Malaysia,1,0,8.83,0
2,RoundTrip,9,Thu,Malaysia,1,0,8.83,1
1,RoundTrip,23,Wed,United Kingdom,1,0,8.83,1
2,RoundTrip,6,Sun,Malaysia,1,0,8.83,0
2,RoundTrip,13,Thu,Saudi Arabia,1,0,8.83,0
1,RoundTrip,7,Thu,Malaysia,1,0,8.83,0
2,RoundTrip,1,Sun,Malaysia,1,1,8.83,0
2,RoundTrip,8,Fri,New Zealand,1,0,8.83,0
1,RoundTrip,0,Wed,New Zealand,1,0,8.83,0
2,RoundTrip,8,Mon,New Zealand,0,0,8.83,0
2,RoundTrip,16,Tue,Malaysia,1,0,8.83,0
2,RoundTrip,8,Tue,Malaysia,1,0,8.83,0
1,RoundTrip,5,Thu,Malaysia,1,0,8.83,0
1,RoundTrip,13,Sun,Malaysia,0,0,8.83,0
1,RoundTrip,5,Sun,New Zealand,1,1,8.83,0
4,RoundTrip,10,Tue,Indonesia,0,1,8.83,0
1,RoundTrip,19,Mon,Qatar,1,0,8.83,0
1,RoundTrip,6,Wed,Singapore,1,0,8.83,0
1,RoundTrip,14,Wed,New Zealand,1,0,8.83,0
4,RoundTrip,7,Fri,New Zealand,1,0,8.83,0
2,RoundTrip,9,Sun,New Zealand,1,1,8.83,0
1,RoundTrip,10,Tue,Malaysia,1,0,8.83,0
2,RoundTrip,3,Sat,Malaysia,1,0,8.83,0
2,RoundTrip,8,Tue,Malaysia,1,0,8.83,0
1,RoundTrip,0,Thu,New Zealand,1,1,8.83,0
1,RoundTrip,7,Tue,Malaysia,1,0,8.83,0
2,RoundTrip,7,Wed,New Zealand,0,0,8.83,0
1,RoundTrip,10,Sun,Australia,0,0,8.83,0
1,RoundTrip,16,Sun,Malaysia,1,0,8.83,1
1,RoundTrip,2,Thu,Vietnam,1,0,8.83,0
1,RoundTrip,8,Tue,Malaysia,0,0,8.83,0
1,RoundTrip,2,Thu,New Zealand,1,0,8.83,0
1,RoundTrip,7,Sun,Malaysia,1,0,8.83,0
1,RoundTrip,6,Mon,New Zealand,1,0,8.83,0
1,RoundTrip,23,Thu,New Zealand,0,0,8.83,0
4,RoundTrip,20,Sat,New Zealand,1,0,8.83,0
1,RoundTrip,12,Wed,New Zealand,1,0,8.83,0
1,RoundTrip,17,Sun,Malaysia,0,0,8.83,1
2,RoundTrip,11,Tue,New Zealand,1,0,8.83,0
1,RoundTrip,13,Sun,New Zealand,1,0,8.83,0
1,RoundTrip,15,Mon,Malaysia,1,1,8.83,0
4,RoundTrip,15,Sun,Malaysia,1,0,8.83,0
1,RoundTrip,22,Sun,New Zealand,1,0,8.83,0
2,RoundTrip,18,Tue,Malaysia,1,1,8.83,0
1,RoundTrip,12,Sat,New Zealand,1,0,8.83,0
4,RoundTrip,6,Sun,New Zealand,1,1,8.83,0
5,RoundTrip,14,Thu,Malaysia,0,0,8.83,0
2,RoundTrip,23,Fri,New Zealand,0,0,8.83,0
2,RoundTrip,14,Fri,United Arab Emirates,1,0,8.83,0
1,RoundTrip,16,Sun,United States,1,0,8.83,0
1,RoundTrip,9,Thu,New Zealand,1,0,8.83,0
1,RoundTrip,9,Tue,Malaysia,0,0,8.83,0
2,RoundTrip,2,Wed,New Zealand,1,0,8.83,0
1,RoundTrip,10,Fri,India,0,0,8.83,1
2,RoundTrip,21,Wed,New Zealand,1,1,8.83,0
2,RoundTrip,23,Thu,Colombia,0,0,8.83,0
2,RoundTrip,11,Fri,Malaysia,0,0,8.83,0
2,RoundTrip,5,Sun,Malaysia,1,0,8.83,1
2,RoundTrip,15,Sun,Malaysia,0,0,8.83,1
1,RoundTrip,4,Tue,New Zealand,1,0,8.83,0
1,RoundTrip,10,Mon,Malaysia,1,0,8.83,1
1,RoundTrip,4,Mon,New Zealand,1,0,8.83,0
2,RoundTrip,8,Thu,Malaysia,1,0,8.83,0
1,RoundTrip,7,Thu,Malaysia,0,0,8.83,1
2,RoundTrip,8,Wed,New Zealand,0,0,8.83,0
2,RoundTrip,15,Sat,Thailand,1,0,8.83,0
2,RoundTrip,12,Tue,Malaysia,1,1,8.83,0
2,RoundTrip,4,Sat,New Zealand,0,0,8.83,0
2,RoundTrip,17,Sun,Malaysia,1,1,8.83,1
1,RoundTrip,21,Tue,Germany,0,0,8.83,0
2,RoundTrip,20,Thu,Malaysia,0,0,8.83,0
3,RoundTrip,22,Mon,New Zealand,0,0,8.83,0
4,RoundTrip,10,Sat,New Zealand,1,1,8.83,0
2,RoundTrip,23,Tue,New Zealand,1,0,8.83,0
1,RoundTrip,3,Sun,New Zealand,1,1,8.83,0
1,RoundTrip,21,Tue,Malaysia,1,1,8.83,0
1,RoundTrip,17,Sun,Sri Lanka,0,1,8.83,0
1,RoundTrip,7,Sun,Malaysia,1,1,8.83,0
1,RoundTrip,7,Fri,Malaysia,1,0,8.83,0
3,RoundTrip,9,Thu,Malaysia,0,0,8.83,0
1,RoundTrip,13,Fri,Malaysia,1,0,8.83,1
2,RoundTrip,7,Wed,New Zealand,1,1,8.83,0
4,RoundTrip,9,Sun,New Zealand,1,0,8.83,0
1,RoundTrip,22,Thu,New Zealand,1,0,8.83,0
1,RoundTrip,5,Thu,Malaysia,1,0,8.83,0
1,RoundTrip,9,Sun,New Zealand,0,0,8.83,0
1,RoundTrip,10,Wed,New Zealand,0,0,8.83,0
4,RoundTrip,8,Sat,Malaysia,1,0,8.83,0
1,RoundTrip,4,Sun,Malaysia,0,1,8.83,0
2,RoundTrip,9,Mon,New Zealand,0,0,8.83,0
1,RoundTrip,8,Mon,New Zealand,1,0,8.83,0
2,RoundTrip,1,Tue,Malaysia,1,0,8.83,0
1,RoundTrip,10,Wed,Malaysia,1,0,8.83,0
2,RoundTrip,11,Fri,New Zealand,0,0,8.83,0
1,RoundTrip,22,Thu,New Zealand,1,0,8.83,0
1,RoundTrip,22,Tue,Australia,1,0,8.83,0
1,OneWay,2,Mon,Singapore,0,0,8.83,0
2,RoundTrip,9,Fri,New Zealand,1,0,8.83,1
1,RoundTrip,3,Wed,New Zealand,0,0,8.83,0
1,RoundTrip,6,Wed,Malaysia,0,0,8.83,0
2,RoundTrip,5,Sun,Malaysia,1,0,8.83,1
1,RoundTrip,7,Mon,New Zealand,1,1,8.83,0
1,RoundTrip,4,Sun,Malaysia,0,1,8.83,0
2,RoundTrip,3,Sun,United States,1,0,8.83,0
2,RoundTrip,8,Wed,New Zealand,0,0,8.83,0
1,RoundTrip,4,Mon,New Zealand,0,0,8.83,0
2,RoundTrip,7,Thu,New Zealand,1,0,8.83,0
1,RoundTrip,4,Sun,Malaysia,1,1,8.83,0
1,RoundTrip,23,Tue,New Zealand,0,0,8.83,0
1,RoundTrip,21,Sun,New Zealand,1,1,8.83,0
2,RoundTrip,11,Thu,Malaysia,1,0,8.83,0
2,RoundTrip,8,Tue,Malaysia,1,1,8.83,0
1,RoundTrip,4,Sat,Malaysia,1,1,8.83,0
2,RoundTrip,16,Mon,Malaysia,1,1,8.83,0
1,RoundTrip,12,Mon,Iran,1,1,8.83,0
2,RoundTrip,23,Mon,Malaysia,1,1,8.83,0
1,RoundTrip,14,Mon,Malaysia,1,0,8.83,0
1,RoundTrip,2,Wed,Malaysia,1,0,8.83,0
3,RoundTrip,4,Sat,Malaysia,0,0,8.83,1
2,RoundTrip,7,Mon,Australia,1,1,8.83,0
1,RoundTrip,16,Mon,United Kingdom,0,0,8.83,0
1,RoundTrip,16,Mon,Thailand,1,0,8.83,0
1,RoundTrip,15,Wed,Malaysia,0,0,8.83,0
2,RoundTrip,2,Fri,New Zealand,1,0,8.83,0
1,RoundTrip,14,Sat,Bahrain,1,0,8.83,0
1,RoundTrip,14,Thu,Malaysia,0,0,8.83,1
1,RoundTrip,22,Wed,New Zealand,1,0,8.83,0
1,RoundTrip,8,Sun,New Zealand,1,0,8.83,0
1,RoundTrip,21,Sat,New Zealand,1,0,8.83,0
1,RoundTrip,0,Tue,Malaysia,1,1,8.83,0
1,RoundTrip,2,Wed,Malaysia,1,0,8.83,1
2,RoundTrip,2,Sun,New Zealand,1,0,8.83,0
2,RoundTrip,11,Sun,Malaysia,1,0,8.83,0
2,RoundTrip,9,Mon,New Zealand,0,0,8.83,0
1,RoundTrip,5,Wed,New Zealand,0,0,8.83,0
1,RoundTrip,1,Tue,United States,0,0,8.83,0
2,RoundTrip,15,Tue,Solomon Islands,0,0,8.83,0
1,RoundTrip,9,Mon,New Zealand,0,0,8.83,0
3,RoundTrip,3,Wed,New Zealand,1,1,8.83,0
2,RoundTrip,11,Wed,Malaysia,1,0,8.83,0
2,RoundTrip,16,Thu,Slovenia,1,0,8.83,0
1,RoundTrip,6,Sun,Malaysia,0,0,8.83,0
6,RoundTrip,4,Fri,New Zealand,1,1,8.83,0
2,RoundTrip,0,Mon,Malaysia,1,1,8.83,1
3,RoundTrip,9,Sun,New Zealand,1,0,8.83,0
1,RoundTrip,2,Mon,New Zealand,1,0,8.83,0
2,RoundTrip,14,Thu,Malaysia,0,0,8.83,1
2,RoundTrip,3,Thu,New Zealand,1,0,8.83,0
1,RoundTrip,15,Sat,Malaysia,1,0,8.83,1
1,RoundTrip,0,Mon,New Zealand,1,0,8.83,0
3,RoundTrip,1,Sat,New Zealand,1,1,8.83,0
1,RoundTrip,13,Thu,Malaysia,1,0,8.83,0
1,RoundTrip,20,Tue,Malaysia,1,1,8.83,0
2,RoundTrip,14,Tue,Malaysia,1,1,8.83,1
4,RoundTrip,9,Thu,New Zealand,1,1,8.83,0
1,RoundTrip,6,Thu,Malaysia,1,0,8.83,0
1,RoundTrip,8,Sat,Malaysia,1,1,8.83,0
1,RoundTrip,16,Fri,Indonesia,1,0,8.83,0
2,RoundTrip,14,Sun,Malaysia,1,0,8.83,0
1,RoundTrip,12,Sun,Malaysia,1,0,8.83,0
1,RoundTrip,10,Fri,New Zealand,1,1,8.83,1
2,RoundTrip,14,Fri,Germany,1,0,8.83,0
2,RoundTrip,5,Tue,New Zealand,1,0,8.83,0
4,RoundTrip,7,Mon,New Zealand,0,0,8.83,0
4,RoundTrip,11,Mon,New Zealand,0,0,8.83,0
1,RoundTrip,13,Thu,New Zealand,1,0,8.83,0
1,RoundTrip,0,Thu,New Zealand,1,0,8.83,0
2,RoundTrip,1,Fri,New Zealand,0,0,8.83,0
1,RoundTrip,3,Wed,Malaysia,1,0,8.83,0
1,RoundTrip,14,Sat,Malaysia,1,0,8.83,0
2,RoundTrip,6,Tue,New Zealand,0,0,8.83,0
2,RoundTrip,17,Sun,New Zealand,1,0,8.83,0
1,RoundTrip,9,Wed,Philippines,1,0,8.83,0
4,RoundTrip,10,Tue,Indonesia,0,1,8.83,0
4,RoundTrip,8,Fri,Mauritius,1,1,7.42,0
1,RoundTrip,12,Fri,New Zealand,1,1,7.42,0
1,RoundTrip,9,Sat,New Zealand,1,1,7.42,0
1,RoundTrip,11,Fri,New Zealand,1,0,7.42,0
1,RoundTrip,4,Sun,New Zealand,1,1,7.42,0
1,RoundTrip,4,Sat,New Zealand,1,1,7.42,0
3,RoundTrip,12,Tue,China,1,0,6.42,1
2,RoundTrip,2,Mon,China,1,1,6.42,1
2,RoundTrip,17,Sat,China,0,1,6.42,1
1,RoundTrip,6,Sat,China,1,1,6.42,1
3,RoundTrip,11,Tue,China,1,0,5.33,0
2,RoundTrip,12,Mon,China,1,0,5.33,0
2,RoundTrip,7,Sun,United States,1,0,5.33,1
1,RoundTrip,3,Wed,Taiwan,1,0,4.67,0
1,RoundTrip,9,Sat,New Zealand,1,0,4.67,0
1,RoundTrip,9,Thu,Taiwan,1,0,4.67,0
2,RoundTrip,12,Wed,Taiwan,1,0,4.67,0
2,RoundTrip,15,Tue,Taiwan,0,0,4.67,0
1,RoundTrip,8,Thu,Taiwan,1,0,4.67,0
1,RoundTrip,7,Tue,Taiwan,1,0,4.67,0
1,RoundTrip,16,Thu,Taiwan,0,0,4.67,0
1,RoundTrip,8,Thu,Taiwan,1,0,4.67,0
2,RoundTrip,15,Mon,Taiwan,1,0,4.67,0
1,RoundTrip,8,Tue,Taiwan,1,0,4.67,0
2,RoundTrip,11,Tue,Taiwan,1,1,4.67,0
1,RoundTrip,13,Fri,Taiwan,0,0,4.67,0
3,RoundTrip,14,Tue,Taiwan,1,0,4.67,0
4,RoundTrip,5,Tue,Taiwan,0,0,4.67,0
1,RoundTrip,3,Mon,Taiwan,1,0,4.67,0
1,RoundTrip,7,Thu,Taiwan,1,0,4.67,0
1,RoundTrip,5,Wed,Singapore,1,0,4.67,0
2,RoundTrip,6,Thu,Taiwan,1,1,4.67,0
1,RoundTrip,17,Wed,Taiwan,0,0,4.67,0
1,RoundTrip,15,Wed,Taiwan,0,0,4.67,0
2,RoundTrip,7,Tue,Taiwan,1,0,4.67,0
1,RoundTrip,4,Fri,Taiwan,0,0,4.67,0
1,RoundTrip,8,Mon,New Zealand,0,0,4.67,0
1,RoundTrip,22,Mon,Taiwan,0,0,4.67,0
1,RoundTrip,12,Thu,Taiwan,0,1,4.67,0
1,RoundTrip,8,Mon,Taiwan,1,0,4.67,0
2,RoundTrip,15,Fri,Taiwan,1,0,4.67,0
1,RoundTrip,6,Thu,New Zealand,1,0,4.67,0
2,RoundTrip,4,Thu,Taiwan,0,0,4.67,0
1,RoundTrip,7,Sun,New Zealand,1,0,4.67,0
1,RoundTrip,7,Tue,Taiwan,1,0,4.67,0
1,RoundTrip,5,Sat,Taiwan,1,1,4.67,0
1,RoundTrip,15,Wed,Taiwan,1,0,4.67,0
1,RoundTrip,16,Thu,Taiwan,1,0,4.67,0
1,RoundTrip,11,Mon,New Zealand,0,0,4.67,0
1,RoundTrip,17,Sun,Taiwan,1,0,4.67,0
2,RoundTrip,8,Sat,Taiwan,1,0,4.67,0
1,RoundTrip,5,Fri,Taiwan,1,0,4.67,0
2,RoundTrip,15,Wed,Taiwan,0,0,4.67,0
4,RoundTrip,8,Thu,Taiwan,1,0,4.67,0
1,OneWay,10,Thu,Taiwan,1,0,4.67,0
1,RoundTrip,11,Sat,South Korea,1,0,6.62,0
1,RoundTrip,11,Sat,South Korea,1,0,6.62,0
1,RoundTrip,2,Tue,South Korea,1,0,6.62,0
1,RoundTrip,7,Sat,Italy,1,0,6.62,0
1,RoundTrip,14,Mon,South Korea,1,0,6.62,0
1,RoundTrip,13,Mon,Malaysia,1,0,6.62,0
2,RoundTrip,3,Tue,Malaysia,1,1,6.62,1
1,RoundTrip,13,Sun,South Korea,1,1,6.62,1
2,RoundTrip,7,Tue,Malaysia,1,1,6.62,1
1,RoundTrip,11,Sat,South Korea,1,0,6.62,0
1,RoundTrip,2,Sat,Malaysia,1,1,7,0
2,RoundTrip,9,Sat,Malaysia,1,1,7,1
1,RoundTrip,4,Mon,Japan,0,0,7,1
1,RoundTrip,6,Thu,Japan,0,1,7,0
1,RoundTrip,7,Thu,Japan,1,0,7,0
1,RoundTrip,20,Mon,Japan,1,0,7,0
1,RoundTrip,15,Tue,Japan,1,0,7,0
2,RoundTrip,6,Thu,Italy,1,0,4.75,0
1,RoundTrip,5,Sat,Italy,0,0,4.75,0
1,RoundTrip,4,Thu,Malaysia,1,0,4.75,0
1,RoundTrip,8,Wed,Malaysia,1,0,4.75,0
1,RoundTrip,9,Mon,Malaysia,1,0,4.75,0
1,RoundTrip,5,Mon,Malaysia,1,0,4.75,0
1,RoundTrip,7,Sat,Italy,1,0,4.75,1
2,RoundTrip,9,Mon,Italy,1,0,4.75,0
1,RoundTrip,6,Wed,Malaysia,1,0,4.75,0
1,RoundTrip,1,Thu,Italy,1,0,4.75,0
3,RoundTrip,0,Wed,Malaysia,1,0,4.75,0
1,RoundTrip,6,Thu,Italy,1,0,4.75,0
1,RoundTrip,7,Fri,Malaysia,0,0,4.75,0
1,RoundTrip,4,Wed,Italy,1,1,4.75,0
1,RoundTrip,8,Wed,Malaysia,1,0,4.75,1
1,RoundTrip,8,Tue,Malaysia,1,0,4.75,0
1,RoundTrip,13,Mon,Italy,1,0,4.75,0
1,RoundTrip,19,Thu,Malaysia,1,0,8.83,0
1,RoundTrip,21,Mon,Australia,1,1,8.83,0
1,RoundTrip,9,Mon,Australia,1,0,8.83,1
1,RoundTrip,0,Wed,Australia,1,1,8.83,0
1,RoundTrip,4,Mon,Malaysia,1,1,8.83,1
1,RoundTrip,9,Sun,Australia,1,0,8.83,0
1,RoundTrip,14,Sat,Australia,1,0,8.83,0
1,RoundTrip,9,Tue,Malaysia,1,0,8.83,0
3,RoundTrip,22,Thu,Australia,1,1,8.83,0
2,RoundTrip,11,Tue,Australia,1,0,8.83,1
1,RoundTrip,13,Thu,Australia,1,1,8.83,0
1,RoundTrip,1,Fri,Australia,1,0,8.83,0
2,RoundTrip,1,Sat,Australia,1,1,8.83,0
1,RoundTrip,9,Fri,Singapore,1,1,5.62,0
1,RoundTrip,17,Wed,Australia,1,1,8.58,1
2,RoundTrip,13,Mon,Australia,1,0,8.58,0
1,RoundTrip,10,Mon,Australia,1,1,8.58,0
2,RoundTrip,13,Mon,Australia,1,0,8.58,0
1,RoundTrip,8,Mon,Australia,1,0,8.58,0
1,RoundTrip,2,Sat,Australia,0,1,8.58,0
1,RoundTrip,9,Tue,Australia,1,1,8.58,0
2,RoundTrip,3,Fri,Vietnam,0,0,8.58,0
1,RoundTrip,0,Tue,Australia,0,0,8.58,0
2,RoundTrip,6,Tue,Australia,1,0,8.58,0
1,RoundTrip,4,Mon,Australia,1,1,8.58,1
1,RoundTrip,12,Sun,Japan,1,1,8.67,0
1,RoundTrip,5,Tue,Indonesia,1,0,4.72,0
1,RoundTrip,10,Fri,Indonesia,1,0,4.72,0
